"OPEID","INSTNM","CITY","STABBR","ZIP","CONTROL","DISTANCEONLY","TUITFTE","ADM_RATE_ALL","C150_4","DEBT_MDN","NPT4_PUB","NPT4_PRIV","SAT_AVG","PCTFLOAN","UGDS"
1094300,"Rabbinical College Beth Shraga","Monsey","NY","10952",2,0,21844,1,0.0833,9833,8792,11427,1036.5,0,47
1037800,"Rabbinical College of Long Island","Long Beach","NY","11561",2,0,24125,0.7167,0.0278,9833,8792,18259,1036.5,0,96
281500,"St Bernard's School of Theology and Ministry","Rochester","NY","14618",2,0,16929,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
283200,"St Thomas Aquinas College","Sparkill","NY","10976-1050",2,0,17913,0.8224,0.5278,15000,8792,21910,931,0.4761,1279
992900,"SUNY College of Optometry","New York","NY","10036-8003",1,0,21272,0.7167,0.46545,5575,8792,18259,1036.5,0.5926,432.5
283900,"SUNY Downstate Medical Center","Brooklyn","NY","11203-2098",1,0,18956,0.7167,0.46545,14334.5,8792,18259,1036.5,0.4943,346
2550600,"Talmudical Institute of Upstate New York","Rochester","NY","14607",2,0,25015,1,0.3333,9833,8792,6322,1036.5,0,17
289500,"Vassar College","Poughkeepsie","NY","12604",2,0,24134,0.2411,0.9365,16590,8792,20386,1394,0.3716,2436
289600,"Villa Maria College","Buffalo","NY","14225-3999",2,0,16615,0.8066,0.271,13000,8792,14445,1036.5,0.9489,456
520800,"The College of Westchester","White Plains","NY","10606-1200",3,0,21628,0.7167,0.3762,15888,8792,21018,1036.5,0.8438,1083
290300,"Yeshiva University","New York","NY","10033-3299",2,0,22428,0.8216,0.8519,15358.5,8792,23352,1217,0.2656,2887
1303918,"The Art Institute of Charlotte","Charlotte","NC","28217-4536",3,0,16463,0.4829,0.3632,9500,8792,27931,1036.5,0.8792,1427
291800,"Davidson College","Davidson","NC","28035",2,0,19936,0.2561,0.9246,15750,8792,19143,1353,0.2134,1782
292000,"Duke University","Durham","NC","27708",2,0,23668,0.1342,0.9423,6569,8792,28058,1444,0.371,6501
294600,"Methodist University","Fayetteville","NC","28311-1420",2,0,13883,0.6122,0.4249,11200,8792,24462,961,0.5739,2172
297900,"Warren Wilson College","Swannanoa","NC","28778-2099",2,0,14540,0.696,0.5064,14000,8792,22791,1136,0.588,821
869408,"Rasmussen College-North Dakota","Fargo","ND","58103-7196",3,0,15334,0.7679,0.3256,12667,8792,20179,1036.5,0.844,923
2128600,"The Art Institute of Cincinnati","Cincinnati","OH","45246-3322",3,0,12702,0.6,0.8889,9833,8792,26693,1036.5,0.8148,38
489814,"Miami-Jacobs Career College-Independence","Independence","OH","44131",3,0,14173,0.7167,0.46545,11977,8792,26539,1036.5,0.8405,243
1289100,"Antonelli College-Cincinnati","Cincinnati","OH","45202",3,0,22015,0.7167,0.46545,14750,8792,21412,1036.5,0.9098,180
301100,"Art Academy of Cincinnati","Cincinnati","OH","45202-1706",2,0,24802,0.2548,0.5313,20375,8792,18933,1009,0.7813,206
304600,"Franklin University","Columbus","OH","43215-5399",2,0,16679,0.7167,0.1471,16666,8792,21775,1036.5,0.698,5129
2311200,"American School of Technology","Columbus","OH","43229",3,0,18116,0.7167,0.46545,9500,8792,35258,1036.5,0.9223,250
1313200,"International College of Broadcasting","Dayton","OH","45431",3,0,20743,0.7167,0.46545,12484.5,8792,19262,1036.5,0.9153,74
732920,"ITT Technical Institute-Dayton","Dayton","OH","45414-3877",3,0,22057,0.8388,0.3511,14656.5,8792,24258,1036.5,0.8708,304
489811,"Miami-Jacobs Career College-Dayton","Dayton","OH","45402",3,0,14765,0.7167,0.46545,11977,8792,26094,1036.5,0.9378,258
941200,"Fortis College-Cuyahoga Falls","Cuyahoga Falls","OH","44221-2949",3,0,13901,0.7167,0.46545,13875,8792,22848,1036.5,0.766,471
1174500,"Ohio Technical College","Cleveland","OH","44103",3,0,16910,0.7167,0.46545,12000,8792,21499,1036.5,0.7902,1119
311300,"Pontifical College Josephinum","Columbus","OH","43235-1499",2,0,19344,0.7167,0.7727,9833,8792,33904,1036.5,0.2424,135
2553000,"Advertising Art Educational Services DBA School of Advertising Art","Kettering","OH","45440",3,0,22852,0.6609,0.46545,10000,8792,33361,1036.5,0.9474,140
2056803,"Daymar College-New Boston","New Boston","OH","45662-4900",3,0,17961,0.7167,0.46545,16810.5,8792,18259,1036.5,0.7049,87
2056804,"Daymar College-Jackson","Jackson","OH","45640",3,0,19319,0.7167,0.46545,16810.5,8792,23863,1036.5,0.7344,77
2056800,"Daymar College-Chillicothe","Chillicothe","OH","45601-1038",3,0,18914,0.7167,0.46545,16810.5,8792,24007,1036.5,0.8,76
1212804,"Lincoln College of Technology-Tri-County","Cincinnati","OH","45246",3,0,15699,0.7167,0.46545,11372,8792,24161,1036.5,0.3722,114
1212800,"Lincoln College of Technology-Dayton","Dayton","OH","45402",3,0,17036,0.7167,0.46545,11372,8792,23533,1036.5,0.3143,58
2054300,"Trumbull Business College","Warren","OH","44484-3200",3,0,14441,0.7167,0.46545,15790,8792,23208,1036.5,0.8681,236
1092300,"Union Institute & University","Cincinnati","OH","45206-1925",2,0,17538,0.7167,0.3125,16750,8792,19081,1036.5,0.8424,1217
1289600,"Virginia Marti College of Art and Design","Lakewood","OH","44107",3,0,19138,0.8108,0.46545,17500,8792,21299,1036.5,0.734,168
732992,"ITT Technical Institute-Youngstown","Youngstown","OH","44509-4098",3,0,21577,0.8388,0.4496,14656.5,8792,21212,1036.5,0.8898,472
767800,"Spartan College of Aeronautics and Technology","Tulsa","OK","74115",3,0,18308,1,0.4269,18329,8792,22415,1036.5,0.746,817
1128200,"Oklahoma State University Center for Health Sciences","Tulsa","OK","74107-1898",1,0,23197,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
318000,"Southwestern Christian University","Bethany","OK","73008",2,0,14390,0.884,0.2973,10877,8792,20151,963,0.7856,801
961800,"Tulsa Welding School-Tulsa","Tulsa","OK","74104-3909",3,0,15236,0.7167,0.46545,9500,8792,24868,1036.5,0.6426,1094
781900,"The Art Institute of Portland","Portland","OR","97209-2911",3,0,15900,0.7167,0.3107,15316,8792,27383,1036.5,0.7974,1348
888700,"Concorde Career College-Portland","Portland","OR","97232-4203",3,0,14990,1,0.46545,9500,8792,19633,1036.5,0.5831,925
3074500,"East West College of the Healing Arts","Portland","OR","97232-0000",3,0,16243,0.7167,0.46545,8444,8792,18259,1036.5,0.6144,246
732969,"ITT Technical Institute-Portland","Portland","OR","97220",3,0,22460,0.8388,0.252,14656.5,8792,23671,1036.5,0.8152,605
320300,"Mount Angel Seminary","Saint Benedict","OR","97373-0505",2,0,26789,1,0.5789,9833,8792,26367,1036.5,0.0519,70
2534000,"National College of Natural Medicine","Portland","OR","97201-4848",2,0,25462,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
488200,"Oregon Health & Science University","Portland","OR","97239-3098",1,0,22558,0.7167,0.46545,12661.5,8792,18259,1036.5,0.7782,832
743000,"Antonelli Institute","Erdenheim","PA","19038-8242",3,0,20284,0.7167,0.46545,11998,8792,26085,1036.5,0.8506,189
835000,"The Art Institute of Philadelphia","Philadelphia","PA","19103-5198",3,0,17369,0.7167,0.2999,14668,8792,26995,1036.5,0.877,2494
747000,"The Art Institute of Pittsburgh","Pittsburgh","PA","15219-1328",3,0,14932,0.7167,0.3895,9501,8792,27113,1036.5,0.8517,1544
324100,"Cabrini College","Radnor","PA","19087-3698",2,0,13361,0.7428,0.4561,14875,8792,24277,896,0.625,1286
324400,"Chatham University","Pittsburgh","PA","15232",2,0,16732,0.6077,0.5029,17228,8792,21032,1036.5,0.5683,616
327200,"Harcum College","Bryn Mawr","PA","19010-3470",2,0,16733,0.6836,0.46545,13112.5,8792,22569,1036.5,0.7971,1603
327400,"Haverford College","Haverford","PA","19041-1392",2,0,25687,0.2349,0.9333,13399,8792,18853,1400,0.2033,1187
2114200,"Johnson College","Scranton","PA","18508-1495",2,0,15492,0.329,0.46545,12000,8792,18106,1018,0.8075,427
331100,"Salus University","Elkins Park","PA","19027-6262",2,0,20154,0.7167,0.46545,4183,8792,18259,1036.5,0.5926,432.5
531000,"Pittsburgh Institute of Aeronautics","West Mifflin","PA","15122",2,0,14412,0.7167,0.46545,13499,8792,21674,1036.5,0.537,354
2273400,"Reconstructionist Rabbinical College","Wyncote","PA","19095-1898",2,0,19068,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
336400,"Saint Charles Borromeo Seminary-Overbrook","Wynnewood","PA","19096",2,0,16344,0.8571,0.4286,9833,8792,32965,1036.5,0.3061,53
338600,"Valley Forge Military College","Wayne","PA","19087-3695",2,0,25876,0.7484,0.46545,7615,8792,33558,913,0.7944,268
784500,"New England Institute of Technology","East Greenwich","RI","02818-1205",2,0,16959,0.7167,0.511,14167,8792,26894,1036.5,0.7645,2860
2063700,"Sherman College of Straight Chiropractic","Spartanburg","SC","29316",2,0,21834,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
405707,"National American University-Sioux Falls","Sioux Falls","SD","57108-4293",3,0,15209,0.7167,0.2286,10490.5,8792,18550,1036.5,0.8895,658
348600,"Lipscomb University","Nashville","TN","37204-3951",2,0,17769,0.527,0.64,14500,8792,21797,1149,0.5766,2874
2106400,"O'More College of Design","Franklin","TN","37064",2,0,26168,0.5816,0.4286,15500,8792,23090,1050,0.5122,179
353400,"Sewanee-The University of the South","Sewanee","TN","37383-1000",2,0,21020,0.6027,0.7805,16000,8792,19102,1248,0.167,1599
351700,"Southern College of Optometry","Memphis","TN","38104-2211",2,0,26513,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
353500,"Vanderbilt University","Nashville","TN","37240",2,0,22796,0.1274,0.9252,13000,8792,17340,1475,0.1349,6794
2117100,"The Art Institute of Houston","Houston","TX","77027-9625",3,0,15908,0.7167,0.39,12667,8792,26501,1036.5,0.7812,2300
2074100,"Capitol City Trade and Technical School","Austin","TX","78704",3,0,11876,0.7167,0.46545,9500,8792,28051,1036.5,0.8515,165
2119200,"Court Reporting Institute of Dallas","Dallas","TX","75247",3,0,18320,0.7167,0.46545,13310,8792,22401,1036.5,0.3475,183
365100,"University of Dallas","Irving","TX","75062-4736",2,0,15224,0.9011,0.6602,17625,8792,25158,1216,0.5066,1374
2591100,"Career Point College","San Antonio","TX","78201",3,0,15849,0.7167,0.2239,9500,8792,22299,1036.5,1,529
1303912,"South University-The Art Institute of Dallas","Dallas","TX","75231-5993",3,0,15210,0.4829,0.2656,9500,8792,26846,1036.5,0.8091,1408
1050900,"Hallmark College","San Antonio","TX","78230-1736",2,0,15877,0.7167,0.4826,11825,8792,16015,1036.5,0.5164,713
732913,"ITT Technical Institute-Arlington","Arlington","TX","76011",3,0,19963,0.8388,0.3409,14656.5,8792,23932,1036.5,0.7415,612
732907,"ITT Technical Institute-Houston West","Houston","TX","77063-3751",3,0,18715,0.8388,0.5443,14656.5,8792,22146,1036.5,0.8434,609
2318200,"KD College Conservatory of Film and Dramatic Arts","Dallas","TX","75207",3,0,14292,0.6806,0.46545,14000,8792,20080,1036.5,0.6,153
358800,"University of Mary Hardin-Baylor","Belton","TX","76513-2599",2,0,17201,0.8468,0.4719,16500,8792,22487,1069,0.6876,3006
2600200,"Ocean Corporation","Houston","TX","77099",3,0,21187,0.7167,0.46545,9500,8792,23447,1036.5,0.763,360
4146700,"Aviation Institute of Maintenance-Houston","Houston","TX","77061",3,0,14964,0.7167,0.46545,16729,8792,24994,1036.5,0.7557,251
360400,"Rice University","Houston","TX","77005-1827",2,0,18601,0.1674,0.9111,7727,8792,16730,1454,0.1798,3920
362300,"St Mary's University","San Antonio","TX","78228-8586",2,0,19894,0.5823,0.5504,20000,8792,18791,1050,0.682,2390
497700,"South Texas College of Law","Houston","TX","77002-7006",2,0,24449,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
2093600,"Southwest Institute of Technology","Austin","TX","78735",3,0,21498,0.7167,0.46545,9833,8792,33659,1036.5,0.75,10
363500,"Texas Chiropractic College Foundation Inc","Pasadena","TX","77505-1699",2,0,24205,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
364500,"Texas Wesleyan University","Fort Worth","TX","76105-1536",2,0,18728,0.2992,0.4123,19500,8792,21436,997,0.8133,1719
1116600,"Broadview University-West Jordan","West Jordan","UT","84088",3,0,19975,0.7167,0.5789,15625,8792,22686,1036.5,0.7582,221
732953,"ITT Technical Institute-Murray","Murray","UT","84123",3,0,23875,0.8388,0.3448,14656.5,8792,24182,1036.5,0.8174,471
367400,"Stevens-Henager College-Ogden","West Haven","UT","84401",2,0,17087,0.7167,0.75,10500,8792,19655,1036.5,0.9,320
368100,"Westminster College","Salt Lake City","UT","84105",2,0,18359,0.7517,0.5714,17958,8792,21837,1134,0.6207,2260
1218300,"Burlington College","Burlington","VT","5401",2,0,24617,0.8291,0.2174,14250,8792,25659,1036.5,0.7727,199
368700,"Green Mountain College","Poultney","VT","05764-1199",2,0,14843,0.7555,0.4118,15250,8792,19990,1036.5,0.7111,578
2254000,"New England Culinary Institute","Montpelier","VT","5602",3,0,14838,0.7167,0.4895,16000,8792,22425,1036.5,0.6195,425
2143500,"Sterling College","Craftsbury Common","VT","05827-0072",2,0,20028,0.9388,0.3333,13500,8792,20072,1036.5,0.7813,114
369600,"University of Vermont","Burlington","VT","05405-0160",1,0,21995,0.7755,0.7582,18878,14876,18259,1190,0.4674,9970
370800,"Eastern Mennonite University","Harrisonburg","VA","22802-2462",2,0,14945,0.6505,0.6355,14926,8792,19175,999,0.7224,1148
145901,"Strayer University-Virginia","Arlington","VA","22207",3,0,16779,0.7167,0.3093,12500,8792,29093,1036.5,0.5362,4837
376700,"Virginia Wesleyan College","Norfolk","VA","23502-5599",2,0,16202,0.9311,0.4404,12500,8792,22241,1021,0.6506,1436
2291300,"The Art Institute of Seattle","Seattle","WA","98121-1622",3,0,14897,0.7167,0.2795,12808.5,8792,28297,1036.5,0.6694,1573
1148100,"Divers Institute of Technology","Seattle","WA","98103",3,0,12647,0.7167,0.46545,9500,8792,31936,1036.5,0.9066,234
3071805,"ITT Technical Institute-Seattle","Seattle","WA","98168-2610",3,0,22566,0.9407,0.3333,17065,8792,24358,1036.5,0.7529,444
3071800,"ITT Technical Institute-Spokane Valley","Spokane Valley","WA","99216-1589",3,0,21736,0.9407,0.2979,17065,8792,23101,1036.5,0.8013,297
2242500,"Bastyr University","Kenmore","WA","98028-4966",2,0,23672,0.7167,0.46545,19496.5,8792,18259,1036.5,0.6637,216
378300,"Northwest University","Kirkland","WA","98083-0579",2,0,14013,0.972,0.4294,14000,8792,20032,1079,0.6487,1354
3052000,"Meredith Manor International Equestrian Center","Waverly","WV","26184",3,0,12831,0.7167,0.46545,9500,8792,26902,1036.5,0.5207,121
382000,"Salem International University","Salem","WV","26426",3,0,16135,0.7167,0.0808,11328,8792,22443,1036.5,0.8718,441
663900,"Bellin College","Green Bay","WI","54311",2,0,25880,0.5556,0.6786,15793,8792,18259,1070,0.8145,285
4159400,"Columbia College of Nursing","Glendale","WI","53212",2,0,17676,0.7167,0.46545,15622,8792,18259,1036.5,0.9938,157
732934,"ITT Technical Institute-Greenfield","Greenfield","WI","53220-4612",3,0,24595,0.8388,0.2151,14656.5,8792,23039,1036.5,0.8445,448
2271300,"Wisconsin School of Professional Psychology","Milwaukee","WI","53225-4960",2,0,18044,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
915700,"Wyotech-Laramie","Laramie","WY","82072-9519",3,0,14088,0.7167,0.46545,10750,8792,29810,1036.5,0.5463,1462
2482400,"Ponce School of Medicine and Health Sciences","Ponce","PR","732",2,0,18475,0.7167,0.46545,6834,8792,18259,1036.5,0.5926,432.5
2163300,"Universidad Central Del Caribe","Bayamon","PR","00960-6032",2,0,17679,0.4706,0.619,9833,8792,17704,1036.5,0.528,144
130500,"Stanford University","Stanford","CA","94305",2,0,23849,0.0569,0.9576,11500,8792,15713,1466,0.1343,6980
2305300,"Parker University","Dallas","TX","75229-5668",2,0,26086,0.7167,0.46545,6365,8792,18259,1036.5,0.7681,157
732994,"ITT Technical Institute-Sylmar","Sylmar","CA","91342-3664",3,0,21555,0.8388,0.3735,14656.5,8792,21321,1036.5,0.8497,557
732912,"ITT Technical Institute-Westminster","Westminster","CO","80031",3,0,25074,0.8388,0.2785,14656.5,8792,23930,1036.5,0.739,218
2515400,"City College-Fort Lauderdale","Fort Lauderdale","FL","33309",2,0,16437,0.7167,0.3704,18470,8792,24458,1036.5,0.9705,633
1212801,"Lincoln College of Technology-Florence","Florence","KY","41042",3,0,14298,0.7167,0.46545,11372,8792,23125,1036.5,0.536,97
3042500,"Carrington College-Portland","Portland","OR","97232-1309",3,0,16521,1,0.46545,8824,8792,22394,1036.5,0.5474,242
2491100,"Beckfield College-Florence","Florence","KY","41042",3,0,14716,0.7167,0.3065,12929,8792,24649,1036.5,0.5251,807
2100608,"Carrington College-Phoenix Westside","Phoenix","AZ","85017-5885",3,0,13937,1,0.46545,9475,8792,28334,1036.5,0.5349,513
732962,"ITT Technical Institute-Newburgh","Newburgh","IN","47630",3,0,22230,0.8388,0.4194,14656.5,8792,23921,1036.5,0.8775,295
1303907,"South University-Columbia","Columbia","SC","29203",3,0,17694,0.4829,0.0541,9500,8792,24050,1036.5,0.7091,1167
732901,"ITT Technical Institute-Arlington Heights","Arlington Heights","IL","60004",3,0,25072,0.8388,0.3415,14656.5,8792,20984,1036.5,0.808,248
732929,"ITT Technical Institute-Troy","Troy","MI","48083-1905",3,0,25371,0.8388,0.4113,14656.5,8792,23727,1036.5,0.8295,581
4172500,"Rolf Institute of Structural Integration","Boulder","CO","80301-0000",2,0,21029,0.7167,0.46545,6333,8792,18259,1036.5,0.2349,72
493402,"Daymar College-Bowling Green","Bowling Green","KY","42101",3,0,16723,0.7167,0.7952,17072,8792,23631,1036.5,0.907,255
2525600,"The Art Institute of New York City","New York","NY","10013",3,0,16826,0.7167,0.46545,13917,8792,26178,1036.5,0.8831,1158
961700,"Capitol School of Hairstyling and Esthetics","Omaha","NE","68137-2325",3,0,21506,0.7167,0.46545,6333,8792,10775,1036.5,0.7143,144
2559400,"InterCoast Colleges-Orange","Orange","CA","92868",3,0,21143,0.7167,0.46545,11086,8792,22911,1036.5,0.4828,4
10732903,"ITT Technical Institute-Norwood","Norwood","MA","02062-3932",3,0,21689,0.8388,0.2143,14656.5,8792,23390,1036.5,0.8483,478
732941,"ITT Technical Institute-Knoxville","Knoxville","TN","37923",3,0,23787,0.8388,0.2222,14656.5,8792,22592,1036.5,0.8358,400
732902,"ITT Technical Institute-Austin","Austin","TX","78723",3,0,20287,0.8388,0.3958,14656.5,8792,23380,1036.5,0.751,432
732903,"ITT Technical Institute-Houston North","Houston","TX","77090",3,0,20376,0.8388,0.5844,14656.5,8792,22593,1036.5,0.8141,650
2613000,"Pinnacle Career Institute-Lawrence","Lawrence","KS","66046-2703",3,0,17074,0.7167,0.46545,9325,8792,21141,1036.5,0.9767,113
2253901,"Career Technical College-Monroe","Monroe","LA","71201",3,0,15334,0.7167,0.46545,9500,8792,20184,1036.5,0.9014,580
2074101,"Allied Health Careers","Austin","TX","78735",3,0,11022,0.7167,0.46545,9500,8792,31269,1036.5,0.8943,177
2179902,"Argosy University-Atlanta","Atlanta","GA","30328",3,0,17570,0.7167,0.46545,9500,8792,19458,1036.5,0.8063,434
3171300,"University of St Augustine for Health Sciences","San Marcos","CA","92069",3,0,21553,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
493401,"Daymar Institute-Clarksville","Clarksville","TN","37040",3,0,16331,0.7167,0.4259,17072,8792,23823,1036.5,0.5843,497
732963,"ITT Technical Institute-Norfolk","Norfolk","VA","23513",3,0,23108,0.8388,0.2676,14656.5,8792,24321,1036.5,0.6493,720
2545900,"Hypnosis Motivation Institute","Tarzana","CA","91356-4159",2,0,11797,0.7167,0.46545,9500,8792,36492,1036.5,0.8371,111
3235300,"Massachusetts School of Law","Andover","MA","1810",2,0,17114,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
10732908,"ITT Technical Institute-Albuquerque","Albuquerque","NM","87109",3,0,22902,0.8388,0.3243,14656.5,8792,25041,1036.5,0.7761,476
178300,"Worsham College of Mortuary Science","Wheeling","IL","60090-2646",3,0,15395,0.7167,0.46545,13000,8792,18259,1036.5,0.6489,108
489815,"Miami-Jacobs Career College-Columbus","Columbus","OH","43215",3,0,14427,0.7167,0.46545,11977,8792,22666,1036.5,0.8649,304
2128301,"National Career Education","Rancho Cordova","CA","95670",3,0,15664,0.7167,0.46545,8023,8792,18988,1036.5,0.6648,51
732947,"ITT Technical Institute-Lake Mary","Lake Mary","FL","32746",3,0,24948,0.8388,0.3,14656.5,8792,23072,1036.5,0.8343,269
3051900,"Adler Graduate School","Richfield","MN","55423",2,0,15724,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
732975,"ITT Technical Institute-San Antonio","San Antonio","TX","78249-3303",3,0,21230,0.8388,0.3727,14656.5,8792,22958,1036.5,0.693,585
2343400,"Bellus Academy-Poway","Poway","CA","92064",3,0,13808,0.7167,0.46545,8769,8792,30233,1036.5,0.5035,372
732989,"ITT Technical Institute-Torrance","Torrance","CA","90502",3,0,22484,0.8388,0.2959,14656.5,8792,21627,1036.5,0.8116,457
4183700,"Healing Arts Institute","Fort Collins","CO","80525-3479",3,0,20742,0.7167,0.46545,5277,8792,20413,1036.5,0.3651,50
732976,"ITT Technical Institute-San Bernardino","San Bernardino","CA","92408",3,0,22853,0.8388,0.407,14656.5,8792,20542,1036.5,0.8702,730
3061200,"Midwest College of Oriental Medicine-Racine","Racine","WI","53403-9747",3,0,15988,0.7167,0.46545,12500,8792,18259,1036.5,0.9167,20
3007200,"Dance Theatre of Harlem Inc","New York","NY","10031-1896",2,0,17003,0.4783,0.46545,9833,8792,26545,1036.5,0,11
962111,"Herzing University-Winter Park","Winter Park","FL","32792-5509",3,0,12224,0.749,0.6296,12000,8792,25621,1036.5,0.8294,377
3010608,"Virginia College-Pensacola","Pensacola","FL","32502-4650",3,0,21102,1,0.46545,12380.5,8792,18211,1036.5,0.7471,365
2569305,"Sanford-Brown College-Collinsville","Collinsville","IL","62234-6108",3,0,15787,0.7167,0.46545,11250,8792,18259,1036.5,0.7293,28
3088800,"Watkins College of Art Design & Film","Nashville","TN","37228",2,0,18212,0.3498,0.3704,16000,8792,25540,971,0.6587,334
3969600,"American Auto Institute","Gardena","CA","90247",3,0,18565,0.7167,0.46545,9500,8792,21436,1036.5,0.9912,1444
3113300,"UEI College-Fresno","Fresno","CA","93727",3,0,16645,0.7167,0.46545,9500,8792,24655,1036.5,0.989,1014
1014804,"Colorado Technical University-Sioux Falls","Sioux Falls","SD","57108-2272",3,0,16576,0.7167,0.2561,15834,8792,18259,1036.5,0.875,242
2218804,"Brookline College-Tempe","Tempe","AZ","85281",3,0,22036,0.7167,0.46545,9500,8792,23383,1036.5,0.5452,223
1016800,"Nationwide Beauty Academy","Columbus","OH","43228",3,0,18098,0.7167,0.46545,6500,8792,15228,1036.5,0.7143,57
2517100,"Sarasota School of Massage Therapy","Sarasota","FL","34243",3,0,16054,0.7167,0.46545,7705,8792,20743,1036.5,0.5906,77
931302,"Daymar College-Louisville","Louisville","KY","40219",3,0,18190,0.7167,0.2069,13736.5,8792,25972,1036.5,0.5052,189
732964,"ITT Technical Institute-Jacksonville","Jacksonville","FL","32256",3,0,19441,0.8388,0.2609,14656.5,8792,24340,1036.5,0.6135,591
732924,"ITT Technical Institute-Omaha","Omaha","NE","68127-9812",3,0,22481,0.8388,0.4262,14656.5,8792,24246,1036.5,0.8392,505
732928,"ITT Technical Institute-Fort Lauderdale","Fort Lauderdale","FL","33328",3,0,20134,0.8388,0.4,14656.5,8792,23219,1036.5,0.8127,531
3510300,"Erikson Institute","Chicago","IL","60654-4510",2,0,18728,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
1014814,"Colorado Technical University-Kansas City","North Kansas City","MO","64116",3,0,22954,0.7167,0.3117,15834,8792,18259,1036.5,0.8994,45
2179938,"The Art Institute of California-Argosy University Hollywood","North Hollywood","CA","91601",3,0,15745,0.7167,0.2022,9500,8792,27981,1036.5,0.8297,1906
3316300,"Lincoln Technical Institute-Hartford","Hartford","CT","6105",3,0,26252,0.7167,0.46545,13303,8792,27662,1036.5,0.763,575
3267300,"Capella University","Minneapolis","MN","55402-3389",3,1,18699,0.7167,0,9310.5,8792,18259,1036.5,0.8493,7935
732967,"ITT Technical Institute-Little Rock","Little Rock","AR","72204-9925",3,0,22469,0.8388,0.2794,14656.5,8792,24184,1036.5,0.7434,289
732995,"ITT Technical Institute-Oxnard","Oxnard","CA","93036",3,0,21689,0.8388,0.4,14656.5,8792,22468,1036.5,0.7214,312
732965,"ITT Technical Institute-Louisville","Louisville","KY","40223",3,0,21779,0.8388,0.1212,14656.5,8792,23975,1036.5,0.806,547
732959,"ITT Technical Institute-Greenville","Greenville","SC","29615",3,0,21829,0.8388,0.381,14656.5,8792,24633,1036.5,0.7352,353
732925,"ITT Technical Institute-Cordova","Cordova","TN","38016",3,0,22506,0.8388,0.2727,14656.5,8792,22174,1036.5,0.8419,552
3071801,"ITT Technical Institute-Everett","Everett","WA","98203",3,0,22479,0.9407,0.2787,17065,8792,21169,1036.5,0.7134,271
732942,"ITT Technical Institute-Bessemer","Bessemer","AL","35022",3,0,20383,0.8388,0.3312,14656.5,8792,23015,1036.5,0.8236,538
732970,"ITT Technical Institute-Orland Park","Orland Park","IL","60467",3,0,20275,0.8388,0.4225,14656.5,8792,22960,1036.5,0.8738,527
3027701,"Pacific College of Oriental Medicine-New York","New York","NY","10038",3,0,11110,0.7167,0.46545,13000,8792,30420,1036.5,0.6107,139
732917,"ITT Technical Institute-Pittsburgh","Pittsburgh","PA","15205",3,0,21730,0.8388,0.46545,14656.5,8792,22696,1036.5,0.7893,224
3079900,"City College-Altamonte Springs","Altamonte Springs","FL","32714",2,0,16846,0.7167,0.46545,9500,8792,24011,1036.5,0.9379,425
3748500,"Durham Beauty Academy","Durham","NC","27707",3,0,12435,0.7167,0.46545,9500,8792,26250,1036.5,0.5593,70
2558700,"Prism Career Institute-Philadelphia","Philadelphia","PA","19152",3,0,19955,0.4821,0.46545,9707,8792,21875,1036.5,0.7119,280
3104500,"Atlanta Institute of Music","Duluth","GA","30096",3,0,17422,0.9924,0.46545,5500,8792,31476,1036.5,0.8539,193
2179903,"Argosy University-Washington DC","Arlington","VA","22209",3,0,18692,0.7167,0.5,9500,8792,20025,1036.5,0.7253,126
3107000,"Southwest College of Naturopathic Medicine & Health Sciences","Tempe","AZ","85282",2,0,21109,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
3010602,"Virginia College-Huntsville","Huntsville","AL","35801",3,0,23800,1,0.8148,12380.5,8792,18691,1036.5,0.7596,567
732919,"ITT Technical Institute-Getzville","Getzville","NY","14068-0327",3,0,23098,0.8388,0.46545,14656.5,8792,23314,1036.5,0.8581,381
2179921,"Argosy University-Schaumburg","Schaumburg","IL","60173-5403",3,0,18025,0.7167,0.46545,9500,8792,16660,1036.5,0.6327,139
3109000,"Living Arts College","Raleigh","NC","27614-7076",3,0,16765,0.7167,0.8175,13910,8792,20259,1036.5,0.9013,513
4128900,"Central Mass School of Massage and Therapy Inc","Spencer","MA","1562",3,0,19289,0.7167,0.46545,9833,8792,21894,1036.5,0.5152,18
732914,"ITT Technical Institute-Webster","Webster","TX","77598",3,0,21577,0.8388,0.449,14656.5,8792,22894,1036.5,0.7259,303
3125600,"Miami Ad School-Miami Beach","Miami Beach","FL","33139-5203",3,0,17135,0.7167,0.46545,16143,8792,18259,1036.5,0.4444,173
