"OPEID","INSTNM","CITY","STABBR","ZIP","CONTROL","DISTANCEONLY","TUITFTE","ADM_RATE_ALL","C150_4","DEBT_MDN","NPT4_PUB","NPT4_PRIV","SAT_AVG","PCTFLOAN","UGDS"
192500,"Kansas City Kansas Community College","Kansas City","KS","66112",1,0,2328,0.7167,0.46545,8250,16011,18259,1036.5,0.2654,5327
194901,"Washburn Institute of Technology","Topeka","KS","66604-2117",1,0,1192,0.7923,0.46545,13228,12285,18259,1036.5,0.2867,1161
193000,"Labette Community College","Parsons","KS","67357-4201",1,0,1153,0.7167,0.46545,5606,5454,18259,1036.5,0.1409,1374
550000,"Manhattan Area Technical College","Manhattan","KS","66503-2499",1,0,2210,0.7167,0.46545,8000,13905,18259,1036.5,0.5152,750
193600,"Neosho County Community College","Chanute","KS","66720",1,0,2280,0.7167,0.46545,5500,7797,18259,1036.5,0.2306,1434
526500,"North Central Kansas Technical College","Beloit","KS","67420",1,0,3017,0.7167,0.46545,9500,11003,18259,1036.5,0.5828,504
526700,"Northwest Kansas Technical College","Goodland","KS","67735",1,0,3790,0.7167,0.46545,7564,9420,18259,1036.5,0.4902,391
192600,"Pittsburg State University","Pittsburg","KS","66762",1,0,4634,0.7898,0.5015,13377.5,12040,18259,1010,0.6036,6005
193800,"Pratt Community College","Pratt","KS","67124",1,0,1581,0.7167,0.46545,5500,5071,18259,1036.5,0.3091,928
549900,"Salina Area Technical College","Salina","KS","67401",1,0,2009,0.7167,0.46545,5500,6880,18259,1036.5,0.338,294
822800,"Seward County Community College and Area Technical School","Liberal","KS","67901",1,0,1656,0.7167,0.46545,4500,4873,18259,1036.5,0.1728,1618
194900,"Washburn University","Topeka","KS","66621-0001",1,0,5262,0.7923,0.3661,13228,11215,18259,1036.5,0.5375,5320
549800,"Wichita Area Technical College","Wichita","KS","67226",1,0,2408,0.7167,0.46545,6604,9247,18259,1036.5,0.718,1690
199000,"Ashland Community and Technical College","Ashland","KY","41101-3683",1,0,1535,0.7167,0.46545,7233,7087,18259,1036.5,0.3656,2525
527100,"Southcentral Kentucky Community and Technical College","Bowling Green","KY","42101-3601",1,0,1522,0.7167,0.46545,8210,6327,18259,1036.5,0.3391,3122
524400,"Bluegrass Community and Technical College","Lexington","KY","40506",1,0,2239,0.7167,0.46545,8000,7188,18259,1036.5,0.4303,10467
199100,"Elizabethtown Community and Technical College","Elizabethtown","KY","42701-3081",1,0,1081,0.7167,0.46545,7599,6380,18259,1036.5,0.3709,5742
696200,"Hazard Community and Technical College","Hazard","KY","41701-2402",1,0,1253,0.7167,0.46545,7014,5922,18259,1036.5,0.2698,2585
199300,"Henderson Community College","Henderson","KY","42420-4699",1,0,1901,0.7167,0.46545,6500,6589,18259,1036.5,0.3306,1375
199400,"Hopkinsville Community College","Hopkinsville","KY","42240",1,0,1984,0.7167,0.46545,7234,7390,18259,1036.5,0.3831,3191
696100,"Jefferson Community and Technical College","Louisville","KY","40202-2005",1,0,1773,0.7167,0.46545,7597,6662,18259,1036.5,0.3626,11632
197400,"Louisville Presbyterian Theological Seminary","Louisville","KY","40205-1798",2,0,670,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
901000,"Madisonville Community College","Madisonville","KY","42431",1,0,1402,0.7167,0.46545,7253,5838,18259,1036.5,0.2281,2625
696000,"Maysville Community and Technical College","Maysville","KY","41056",1,0,1559,0.7167,0.46545,8421,6712,18259,1036.5,0.347,2821
197600,"Morehead State University","Morehead","KY","40351",1,0,5386,0.8449,0.4035,14250,10439,18259,1028,0.511,7344
527300,"Gateway Community and Technical College","Florence","KY","41042",1,0,1113,0.7167,0.46545,9500,6915,18259,1036.5,0.5009,3810
197900,"West Kentucky Community and Technical College","Paducah","KY","42002-7380",1,0,1642,0.7167,0.46545,7033,5728,18259,1036.5,0.2636,4648
199600,"Big Sandy Community and Technical College","Prestonsburg","KY","41653",1,0,927,0.7167,0.46545,7495.5,5846,18259,1036.5,0.2813,3283
199700,"Somerset Community College","Somerset","KY","42501-2973",1,0,641,0.7167,0.46545,8500,5830,18259,1036.5,0.4519,6037
199800,"Southeast Kentucky Community and Technical College","Cumberland","KY","40823",1,0,840,0.7167,0.46545,6648,6167,18259,1036.5,0.2132,2582
548900,"Central Louisiana Technical Community College","Alexandria","LA","71302-3137",1,0,714,0.7167,0.46545,9833,6981,18259,1036.5,0,1439
462100,"Ayers Career College","Shreveport","LA","71118",3,0,4448,0.7167,0.46545,9500,8792,20988,1036.5,0.9403,267
548800,"Capital Area Technical College","Baton Rouge","LA","70805",1,0,410,0.7167,0.46545,9833,7254,18259,1036.5,0,1610
2055400,"Bossier Parish Community College","Bossier City","LA","71111-6922",1,0,2300,0.7167,0.46545,8641,8051,18259,1036.5,0.6244,7222
3010400,"Crescent City Bartending School","New Orleans","LA","70119",3,0,2392,0.7167,0.46545,4750,8792,13851,1036.5,0.334,469
2166100,"Nunez Community College","Chalmette","LA","70043",1,0,1266,0.7167,0.46545,3500,7890,18259,1036.5,0.0403,1675
201100,"Louisiana State University-Alexandria","Alexandria","LA","71302-9121",1,0,4173,0.6074,0.138,9000,11047,18259,950,0.371,1984
201200,"Louisiana State University-Eunice","Eunice","LA","70535",1,0,2778,0.7167,0.46545,7704,7828,18259,1036.5,0.5977,2424
201300,"Louisiana State University-Shreveport","Shreveport","LA","71115-2399",1,0,3410,0.8349,0.3255,12500,7436,18259,1030,0.3237,2796
3956317,"Acadiana Technical College-Lafayette Campus","Lafayette","LA","70506-4909",1,0,1644,0.7167,0.46545,1750,7252,18259,1036.5,0,1713
200800,"Louisiana Tech University","Ruston","LA","71272",1,0,5871,0.6744,0.4934,13632.5,9283,18259,1089,0.304,7047
201700,"McNeese State University","Lake Charles","LA","70605",1,0,4070,0.6151,0.3817,12806,8515,18259,1030,0.4129,6777
201500,"University of New Orleans","New Orleans","LA","70148",1,0,7042,0.5036,0.3214,11750,9012,18259,1072,0.3476,6854
200500,"Nicholls State University","Thibodaux","LA","70310",1,0,4893,0.8694,0.4126,11555,9660,18259,1030,0.4958,5682
202000,"University of Louisiana at Monroe","Monroe","LA","71209-0000",1,0,5286,0.7724,0.4017,12708,7568,18259,1050,0.4092,5863
997500,"Northwest Louisiana Technical College","Minden","LA","71055-0000",1,0,169,0.7167,0.46545,9833,7650,18259,1036.5,0,1495
202100,"Northwestern State University of Louisiana","Natchitoches","LA","71497-0002",1,0,5198,0.84,0.3739,14000,8224,18259,1007,0.4878,7026
576100,"L E Fletcher Technical Community College","Schriever","LA","70395",1,0,2061,0.7167,0.46545,9833,8017,18259,1036.5,0,1776
546700,"SOWELA Technical Community College","Lake Charles","LA","70616",1,0,1624,0.7167,0.46545,9833,7595,18259,1036.5,0,2609
2269300,"Stevensons Academy of Hair Design","New Orleans","LA","70114",3,0,1480,0.7167,0.46545,9833,8792,13900,1036.5,0,116
202400,"Southeastern Louisiana University","Hammond","LA","70402",1,0,4439,0.448,0.3582,11670,9493,18259,1030,0.3998,11704
768600,"Southern University at Shreveport","Shreveport","LA","71107",1,0,980,0.7167,0.46545,8467,9308,18259,1036.5,0.6404,2784
675600,"Northshore Technical Community College","Bogalusa","LA","70427",1,0,1176,0.7167,0.46545,2500,7682,18259,1036.5,0,1705
552600,"South Central Louisiana Technical College-Young Memorial Campus","Morgan City","LA","70380",1,0,1800,0.7167,0.46545,9833,8555,18259,1036.5,0,1460
527600,"Central Maine Community College","Auburn","ME","04210-6498",1,0,850,0.7167,0.46545,8732,8612,18259,1036.5,0.4481,2531
527700,"Eastern Maine Community College","Bangor","ME","4401",1,0,1154,0.6639,0.46545,8000,8924,18259,1036.5,0.5181,2046
982600,"Kennebec Valley Community College","Fairfield","ME","04937-1367",1,0,1842,0.7167,0.46545,8291.5,9620,18259,1036.5,0.3656,1627
676000,"University of Maine at Augusta","Augusta","ME","04330-9410",1,0,4400,0.7167,0.137,11750,10256,18259,1036.5,0.6228,4306
205500,"University of Maine at Machias","Machias","ME","04654-1397",1,0,4444,0.854,0.3091,11780,9133,18259,937,0.4357,596
576000,"Northern Maine Community College","Presque Isle","ME","04769-2016",1,0,554,0.681,0.46545,7500,11881,18259,1036.5,0.3933,765
552500,"Southern Maine Community College","South Portland","ME","04106-1698",1,0,1458,0.7167,0.46545,7125,11395,18259,1036.5,0.4857,5958
923100,"Washington County Community College","Calais","ME","4619",1,0,3170,0.7167,0.46545,5141.5,7392,18259,1036.5,0.3839,330
205700,"Allegany College of Maryland","Cumberland","MD","21502-2596",1,0,2793,0.7167,0.46545,9500,9779,18259,1036.5,0.4083,2677
206100,"Baltimore City Community College","Baltimore","MD","21215-7893",1,0,1926,0.7167,0.46545,9833,7283,18259,1036.5,0,4986
830800,"Cecil College","North East","MD","21901-1999",1,0,3630,0.7167,0.46545,5500,7464,18259,1036.5,0.1333,2426
206400,"College of Southern Maryland","La Plata","MD","20646-0910",1,0,4289,0.7167,0.46545,5500,8704,18259,1036.5,0.1144,8358
465000,"Chesapeake College","Wye Mills","MD","21679-0008",1,0,3127,0.7167,0.46545,9833,8455,18259,1036.5,0,2184
206800,"Coppin State University","Baltimore","MD","21216-3698",1,0,1347,0.355,0.1387,12250,10328,18259,880,0.6943,2880
744700,"Delmarva Beauty Academy","Salisbury","MD","21804-6952",3,0,3816,0.7167,0.46545,12000,8792,17840,1036.5,0.6891,67
207100,"Frederick Community College","Frederick","MD","21702-2964",1,0,4278,0.7167,0.46545,5500,5228,18259,1036.5,0.0912,5375
1001400,"Garrett College","McHenry","MD","21541",1,0,2915,0.7167,0.46545,6688.5,6754,18259,1036.5,0.3975,586
207400,"Hagerstown Community College","Hagerstown","MD","21742-6514",1,0,4943,0.7167,0.46545,5500,6771,18259,1036.5,0.3307,3997
207500,"Harford Community College","Bel Air","MD","21015-1698",1,0,2774,0.7167,0.46545,5350,4037,18259,1036.5,0.0693,6016
817500,"Howard Community College","Columbia","MD","21044-3197",1,0,4595,0.7167,0.46545,7182,8612,18259,1036.5,0.1211,9287
208900,"Prince George's Community College","Largo","MD","20774-2199",1,0,3114,0.7167,0.46545,4114,6194,18259,1036.5,0.2206,12956
2073900,"Wor-Wic Community College","Salisbury","MD","21804-7131",1,0,2652,0.7167,0.46545,3500,9239,18259,1036.5,0.1032,3090
216700,"Berkshire Community College","Pittsfield","MA","01201-5786",1,0,3951,0.7167,0.46545,7177,9616,18259,1036.5,0.3919,2024
217600,"Bristol Community College","Fall River","MA","02720-7395",1,0,3710,0.7167,0.46545,3725,6113,18259,1036.5,0.2139,8250
1121000,"Bunker Hill Community College","Boston","MA","02129-2925",1,0,2931,0.7167,0.46545,5500,7483,18259,1036.5,0.0794,12535
216800,"Cape Cod Community College","West Barnstable","MA","02668-1599",1,0,3253,0.7167,0.46545,5500,8393,18259,1036.5,0.1195,3459
216900,"Greenfield Community College","Greenfield","MA","01301-9739",1,0,4845,0.7167,0.46545,5187,11130,18259,1036.5,0.2885,1980
217000,"Holyoke Community College","Holyoke","MA","1040",1,0,3471,0.7167,0.46545,5165,7972,18259,1036.5,0.2862,6370
217100,"Massachusetts Bay Community College","Wellesley Hills","MA","02481-5399",1,0,3521,0.7167,0.46545,5365,12324,18259,1036.5,0.2607,4573
217700,"Massasoit Community College","Brockton","MA","02302-3996",1,0,4797,0.7167,0.46545,5500,9241,18259,1036.5,0.1607,7034
993600,"Middlesex Community College","Bedford","MA","01730-9124",1,0,3529,0.7167,0.46545,4185,4047,18259,1036.5,0.16,8871
217200,"Mount Wachusett Community College","Gardner","MA","01440-1000",1,0,3993,0.7167,0.46545,5050,8685,18259,1036.5,0.3035,4222
217300,"North Shore Community College","Danvers","MA","01923-0840",1,0,3322,0.7167,0.46545,5250.5,8705,18259,1036.5,0.2505,7053
217400,"Northern Essex Community College","Haverhill","MA","01830-2399",1,0,2689,0.7167,0.46545,5500,8108,18259,1036.5,0.2505,6746
220500,"Quincy College","Quincy","MA","2169",1,0,4530,0.7167,0.46545,8250,12002,18259,1036.5,0.3017,4025
217500,"Quinsigamond Community College","Worcester","MA","01606-2092",1,0,3538,0.7167,0.46545,4950,6510,18259,1036.5,0.3691,7647
1193000,"Roxbury Community College","Roxbury Crossing","MA","02120-3400",1,0,2345,0.7167,0.46545,9833,2399,18259,1036.5,0,2216
1238600,"Southeastern Technical Institute","South Easton","MA","2375",1,0,3833,0.6604,0.46545,6000,8688,18259,1036.5,0.6978,112
807800,"Springfield Technical Community College","Springfield","MA","01105-1296",1,0,3063,0.7167,0.46545,4552.5,9122,18259,1036.5,0.243,6281
223700,"Alpena Community College","Alpena","MI","49707",1,0,2743,0.7167,0.46545,5731,2721,18259,1036.5,0.323,1418
224000,"Bay de Noc Community College","Escanaba","MI","49829-2511",1,0,3655,0.7167,0.46545,7751,7697,18259,1036.5,0.3694,2024
224200,"Calvin Theological Seminary","Grand Rapids","MI","49546-4387",2,0,4305,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
226100,"Mott Community College","Flint","MI","48503-2089",1,0,2622,0.7167,0.46545,6509.5,7644,18259,1036.5,0.4375,8349
225100,"Delta College","University Center","MI","48710",1,0,3158,0.7167,0.46545,5500,3996,18259,1036.5,0.3497,8664
226300,"Glen Oaks Community College","Centreville","MI","49032-9719",1,0,2212,0.7167,0.46545,4750,5915,18259,1036.5,0.2583,709
226400,"Gogebic Community College","Ironwood","MI","49938",1,0,2434,0.7167,0.46545,6000,8352,18259,1036.5,0.3975,948
227000,"Henry Ford Community College","Dearborn","MI","48128-1495",1,0,1276,0.7167,0.46545,6896,5121,18259,1036.5,0.4631,12421
227400,"Jackson College","Jackson","MI","49201-8399",1,0,2707,0.7167,0.46545,6647,6812,18259,1036.5,0.3744,5180
694900,"Kalamazoo Valley Community College","Kalamazoo","MI","49003-4070",1,0,2408,0.7167,0.46545,6442,6290,18259,1036.5,0.403,9139
227600,"Kellogg Community College","Battle Creek","MI","49017-3397",1,0,3029,0.7167,0.46545,9346.5,4612,18259,1036.5,0.2967,4986
717100,"Kirtland Community College","Roscommon","MI","48653",1,0,3042,0.7167,0.46545,6750,7245,18259,1036.5,0.3049,1547
227700,"Lake Michigan College","Benton Harbor","MI","49022-1899",1,0,3016,0.7167,0.46545,7941,6704,18259,1036.5,0.2188,3252
227800,"Lansing Community College","Lansing","MI","48901-7210",1,0,2290,0.7167,0.46545,8102.5,7856,18259,1036.5,0.5441,13947
890600,"Macomb Community College","Warren","MI","48088-3896",1,0,2785,0.7167,0.46545,2773.5,6807,18259,1036.5,0.0562,13619
676800,"Mid Michigan Community College","Harrison","MI","48625-9447",1,0,3480,0.7167,0.46545,7727.5,5914,18259,1036.5,0.4372,3098
229400,"Monroe County Community College","Monroe","MI","48161-9746",1,0,2555,0.7167,0.46545,5047,3733,18259,1036.5,0.2181,2285
229500,"Montcalm Community College","Sidney","MI","48885-9723",1,0,1929,0.7167,0.46545,7659.5,6950,18259,1036.5,0.4092,1643
229700,"Muskegon Community College","Muskegon","MI","49442-1432",1,0,2957,0.7167,0.46545,4220,5321,18259,1036.5,0.1918,3798
229900,"North Central Michigan College","Petoskey","MI","49770",1,0,2368,0.7167,0.46545,6500,1656,18259,1036.5,0.2169,2466
230200,"Northwestern Michigan College","Traverse City","MI","49686",1,0,5417,0.7167,0.1519,9500,8333,18259,1036.5,0.3904,4241
230300,"Oakland Community College","Bloomfield Hills","MI","48304-2266",1,0,1683,0.7167,0.46545,5500,5043,18259,1036.5,0.1824,15304
2533600,"Ross Medical Education Center-Lansing","Lansing","MI","48917",3,0,5132,0.7167,0.46545,9500,8792,19442,1036.5,0.5267,151
2180100,"Ross Medical Education Center-Madison Heights","Madison Heights","MI","48071",3,0,5091,0.7167,0.46545,9500,8792,17376,1036.5,0.4808,270
2099700,"Ross Medical Education Center-Flint","Flint","MI","48507",3,0,4726,0.7167,0.46545,9500,8792,18681,1036.5,0.4865,307
231500,"Schoolcraft College","Livonia","MI","48152-2696",1,0,2111,0.7167,0.46545,4501,4310,18259,1036.5,0.1722,9535
231000,"St Clair County Community College","Port Huron","MI","48061-5015",1,0,3262,0.7167,0.46545,6068,5744,18259,1036.5,0.243,3588
231700,"Southwestern Michigan College","Dowagiac","MI","49047-9793",1,0,4107,0.7167,0.46545,7491,9070,18259,1036.5,0.3695,2419
2618400,"Michigan Career and Technical Institute","Plainwell","MI","49080-9254",1,0,9,0.7167,0.46545,9833,14595,18259,1036.5,0,200
232800,"Washtenaw Community College","Ann Arbor","MI","48105-4800",1,0,2918,0.7167,0.46545,7000.5,6183,18259,1036.5,0.2862,10172
923000,"Wayne County Community College District","Detroit","MI","48226",1,0,1968,0.7167,0.46545,5479,5255,18259,1036.5,0.2985,13713
795000,"West Shore Community College","Scottville","MI","49454-0277",1,0,1647,0.7167,0.46545,6112,3616,18259,1036.5,0.2129,1167
554400,"Alexandria Technical & Community College","Alexandria","MN","56308",1,0,3517,0.7167,0.46545,9500,14494,18259,1036.5,0.4098,1782
735000,"Anoka Technical College","Anoka","MN","55303",1,0,3469,0.7167,0.46545,10500,16060,18259,1036.5,0.6039,1992
233200,"Anoka-Ramsey Community College","Coon Rapids","MN","55433-3470",1,0,3069,0.7167,0.46545,8862,13477,18259,1036.5,0.3912,6585
233500,"Riverland Community College","Austin","MN","55912-1473",1,0,3340,0.7167,0.46545,10461.5,10217,18259,1036.5,0.4054,2509
575900,"Northwest Technical College","Bemidji","MN","56601-4907",1,0,3319,0.7167,0.46545,9000,11047,18259,1036.5,0.5038,795
233600,"Bemidji State University","Bemidji","MN","56601",1,0,4881,0.6678,0.4758,13500,13893,18259,990,0.594,4397
233900,"Central Lakes College-Brainerd","Brainerd","MN","56401-3900",1,0,2503,0.7167,0.46545,9500,10934,18259,1036.5,0.3713,2601
1040200,"Dakota County Technical College","Rosemount","MN","55068-2999",1,0,3664,0.7167,0.46545,9990,14681,18259,1036.5,0.4214,2641
575700,"Lake Superior College","Duluth","MN","55811-3399",1,0,3430,0.7167,0.46545,9250,14026,18259,1036.5,0.4603,3990
554100,"Minnesota State Community and Technical College","Fergus Falls","MN","56537-1000",1,0,2844,0.7167,0.46545,9575,11856,18259,1036.5,0.5268,4960
526300,"Minnesota West Community and Technical College","Granite Falls","MN","56241",1,0,3288,0.7167,0.46545,10307,10402,18259,1036.5,0.3992,2165
1049100,"Hennepin Technical College","Brooklyn Park","MN","55445",1,0,3125,0.7167,0.46545,10066,14385,18259,1036.5,0.4615,5750
235500,"Hibbing Community College","Hibbing","MN","55746",1,0,4828,0.7167,0.46545,9500,9606,18259,1036.5,0.6039,1186
974000,"Inver Hills Community College","Inver Grove Heights","MN","55076-3224",1,0,3360,0.7167,0.46545,9000,12381,18259,1036.5,0.3907,4915
235600,"Itasca Community College","Grand Rapids","MN","55744-3397",1,0,2696,0.7167,0.46545,7995,11201,18259,1036.5,0.5048,1076
235700,"Luther Seminary","Saint Paul","MN","55108-1496",2,0,6439,0.7167,0.46545,3300,8792,18259,1036.5,0.5926,432.5
553700,"South Central College","North Mankato","MN","56003-1920",1,0,3604,0.7167,0.46545,9700,11410,18259,1036.5,0.4831,2966
400900,"Mesabi Range Community and Technical College","Virginia","MN","55792",1,0,2103,0.7167,0.46545,9538.5,7371,18259,1036.5,0.4648,986
236200,"Minneapolis Community and Technical College","Minneapolis","MN","55403-1779",1,0,2235,0.7167,0.46545,10100,14467,18259,1036.5,0.5258,8938
237000,"North Hennepin Community College","Brooklyn Park","MN","55445",1,0,2947,0.7167,0.46545,9189,15915,18259,1036.5,0.4598,6670
795400,"Normandale Community College","Bloomington","MN","55431-4399",1,0,3307,0.7167,0.46545,8707,13893,18259,1036.5,0.3743,7751
238500,"Northland Community and Technical College","Thief River Falls","MN","56701",1,0,3324,0.7167,0.46545,10500,12174,18259,1036.5,0.488,2862
553500,"Pine Technical College","Pine City","MN","55063",1,0,2406,0.7167,0.46545,10000,12300,18259,1036.5,0.5247,751
677500,"Rainy River Community College","International Falls","MN","56649",1,0,3311,0.7167,0.46545,5500,8899,18259,1036.5,0.2913,204
237300,"Rochester Community and Technical College","Rochester","MN","55904-4999",1,0,3307,0.7167,0.46545,9500,15446,18259,1036.5,0.4476,5291
553400,"St Cloud Technical and Community College","Saint Cloud","MN","56303-1240",1,0,3001,0.7167,0.46545,8086,9395,18259,1036.5,0.5407,4422
553300,"Saint Paul College","Saint Paul","MN","55102-9808",1,0,2187,0.7167,0.46545,8718,14203,18259,1036.5,0.5122,6083
235000,"Vermilion Community College","Ely","MN","55731",1,0,2765,0.7167,0.46545,8660,12403,18259,1036.5,0.5207,515
525200,"Ridgewater College","Willmar","MN","56201",1,0,3302,0.7167,0.46545,9500,9410,18259,1036.5,0.5049,3329
239300,"Minnesota State College-Southeast Technical","Winona","MN","55987",1,0,3113,0.7167,0.46545,10453.5,15426,18259,1036.5,0.6154,1875
1054600,"Century College","White Bear Lake","MN","55110",1,0,2911,0.7167,0.46545,9500,9601,18259,1036.5,0.4821,9484
240100,"Coahoma Community College","Clarksdale","MS","38614",1,0,1087,0.7167,0.46545,9833,919,18259,1036.5,0,1959
240200,"Copiah-Lincoln Community College","Wesson","MS","39191",1,0,842,0.7167,0.46545,4064.5,3754,18259,1036.5,0.227,2859
2502100,"Creations College of Cosmetology","Tupelo","MS","38801-2635",3,0,622,0.7167,0.46545,9833,8792,15702,1036.5,0,51
240400,"East Central Community College","Decatur","MS","39327-0129",1,0,666,0.7167,0.46545,6500,5320,18259,1036.5,0.3213,2323
240500,"East Mississippi Community College","Scooba","MS","39358-0158",1,0,1891,0.7167,0.46545,7053,4520,18259,1036.5,0.4844,4364
240700,"Hinds Community College","Raymond","MS","39154",1,0,574,0.7167,0.46545,4365,4099,18259,1036.5,0.4273,10946
240800,"Holmes Community College","Goodman","MS","39079",1,0,817,0.7167,0.46545,3750,5330,18259,1036.5,0.2453,5911
240900,"Itawamba Community College","Fulton","MS","38843-1099",1,0,2310,0.7167,0.46545,6500,6192,18259,1036.5,0.3153,5477
241100,"Jones County Junior College","Ellisville","MS","39437",1,0,1133,0.7167,0.46545,5500,4881,18259,1036.5,0.1554,4443
241300,"Meridian Community College","Meridian","MS","39307-5801",1,0,1184,0.7167,0.46545,4686.5,5617,18259,1036.5,0.1717,3601
241600,"Mississippi Delta Community College","Moorhead","MS","38761",1,0,885,0.7167,0.46545,9833,3307,18259,1036.5,0,2567
242200,"Mississippi University for Women","Columbus","MS","39701",1,0,4384,0.4349,0.366,14000,9964,18259,995,0.6237,2252
241700,"Mississippi Gulf Coast Community College","Perkinston","MS","39573",1,0,2626,0.7167,0.46545,6250,7116,18259,1036.5,0.2394,10074
242600,"Northeast Mississippi Community College","Booneville","MS","38829",1,0,991,0.7167,0.46545,5112,5884,18259,1036.5,0.2612,3105
242700,"Northwest Mississippi Community College","Senatobia","MS","38668-1714",1,0,1190,0.7167,0.46545,4750,4046,18259,1036.5,0.2423,7530
243000,"Pearl River Community College","Poplarville","MS","39470",1,0,763,0.8566,0.46545,5500,573,18259,970,0.2269,5170
243600,"Southwest Mississippi Community College","Summit","MS","39666-0000",1,0,1047,0.7167,0.46545,9833,5077,18259,1036.5,0,1933
553200,"Cape Girardeau Career and Technology Center","Cape Girardeau","MO","63703-7511",1,0,2639,0.7167,0.46545,8250,8792,18259,1036.5,0.5686,305
553100,"Grand River Technical School","Chillicothe","MO","64601",1,0,3723,1,0.46545,9833,698,18259,1036.5,0,90
245900,"Crowder College","Neosho","MO","64850",1,0,1333,0.7167,0.46545,6448,5061,18259,1036.5,0.1992,4336
886200,"East Central College","Union","MO","63084",1,0,1676,0.7167,0.46545,7907,6731,18259,1036.5,0.2342,3113
3083000,"Ozarks Technical Community College","Springfield","MO","65802",1,0,1343,0.7167,0.46545,8508,8091,18259,1036.5,0.6914,13087
246600,"Harris-Stowe State University","Saint Louis","MO","63103-2136",1,0,2708,0.7167,0.1037,9500,10278,18259,1036.5,0.814,1266
246800,"Jefferson College","Hillsboro","MO","63050-2440",1,0,1955,0.7167,0.46545,7339,6348,18259,1036.5,0.2665,4974
2263400,"Lake Career and Technical Center","Camdenton","MO","65020",1,0,321,0.7167,0.46545,9833,2951,18259,1036.5,0,13
2142200,"Lex La-Ray Technical Center","Lexington","MO","64067-1525",1,0,298,0.7167,0.46545,7319.5,12586,18259,1036.5,0.8226,35
247900,"Lincoln University","Jefferson City","MO","65101",1,0,3072,0.7167,0.2439,14000,9956,18259,1036.5,0.7856,2268
471100,"Linn State Technical College","Linn","MO","65051-9607",1,0,5208,0.7167,0.46545,8750,9064,18259,1036.5,0.5932,1241
2520800,"Merrell University of Beauty Arts and Science","Jefferson City","MO","65109",3,0,4127,0.7167,0.46545,9500,8792,15350,1036.5,0.4928,107
248500,"Midwestern Baptist Theological Seminary","Kansas City","MO","64118-4697",2,0,4168,0.6774,0.1304,10002,8792,17454,1021,0.4378,255
248600,"Mineral Area College","Park Hills","MO","63601-1000",1,0,2964,0.7167,0.46545,8000,6660,18259,1036.5,0.2595,3744
248800,"Missouri Southern State University","Joplin","MO","64801-1595",1,0,3721,0.9728,0.3708,11500,9437,18259,990,0.6786,5132
249000,"Missouri Western State University","Saint Joseph","MO","64507",1,0,5343,0.7167,0.3412,11819,9958,18259,1036.5,0.5339,4902
249100,"Moberly Area Community College","Moberly","MO","65270-1304",1,0,2654,0.7167,0.46545,6508,8944,18259,1036.5,0.2768,4608
2188000,"Northwest Technical School","Maryville","MO","64468",1,0,172,0.7167,0.46545,9833,8792,18259,1036.5,0,13
543000,"Poplar Bluff Technical Career Center","Poplar Bluff","MO","63901-8960",1,0,2922,0.7167,0.46545,9500,10632,18259,1036.5,0.507,58
542900,"Rolla Technical Institute","Rolla","MO","65401",1,0,4242,0.5053,0.46545,9500,13473,18259,1036.5,0.4378,167
3106000,"Missouri State University-West Plains","West Plains","MO","65775-2715",1,0,799,0.7167,0.46545,7000,12297,18259,1036.5,0.2464,1648
441300,"Mercy Hospital Springfield-School of Radiologic Technology","Springfield","MO","65804",2,0,1999,0.7167,0.46545,9833,8792,18259,1036.5,0.3333,15
808000,"State Fair Community College","Sedalia","MO","65301-2199",1,0,1829,0.7167,0.46545,6196,5678,18259,1036.5,0.4049,4374
471300,"Three Rivers Community College","Poplar Bluff","MO","63901",1,0,489,0.7167,0.46545,7500,7094,18259,1036.5,0.2591,3087
251400,"North Central Missouri College","Trenton","MO","64683",1,0,1382,0.7167,0.46545,8964,6889,18259,1036.5,0.3186,1220
253101,"Highlands College of Montana Tech","Butte","MT","59701",1,0,3512,0.8891,0.46545,11117,9648,18259,1036.5,0.5153,628
252900,"Dawson Community College","Glendive","MT","59330",1,0,3360,0.7167,0.46545,5600,7878,18259,1036.5,0.4327,266
2545200,"Chief Dull Knife College","Lame Deer","MT","59043",1,0,1620,0.7167,0.46545,9833,2740,18259,1036.5,0,178
253000,"Montana State University-Billings","Billings","MT","59101-0298",1,0,5586,0.7167,0.4779,10420,13126,18259,1036.5,0.5305,4234
677700,"Flathead Valley Community College","Kalispell","MT","59901",1,0,4130,0.7167,0.46545,8750,8467,18259,1036.5,0.3094,1773
2517500,"Aaniiih Nakoda College","Harlem","MT","59526",1,0,1917,0.7167,0.46545,9833,9530,18259,1036.5,0,134
2343000,"Fort Peck Community College","Poplar","MT","59255-0398",1,0,2223,0.7167,0.46545,9833,2137,18259,1036.5,0,350
931400,"Great Falls College Montana State University","Great Falls","MT","59405",1,0,2984,0.7167,0.46545,8476.5,9776,18259,1036.5,0.594,1626
757000,"Helena College University of Montana","Helena","MT","59601",1,0,3284,0.7167,0.46545,11798,11607,18259,1036.5,0.539,1118
2286600,"Little Big Horn College","Crow Agency","MT","59022",1,0,430,0.7167,0.46545,9833,9955,18259,1036.5,0,309
252800,"Miles Community College","Miles City","MT","59301-4774",1,0,3984,0.7167,0.46545,8045,6941,18259,1036.5,0.6757,351
