"OPEID","INSTNM","CITY","STABBR","ZIP","CONTROL","DISTANCEONLY","TUITFTE","ADM_RATE_ALL","C150_4","DEBT_MDN","NPT4_PUB","NPT4_PRIV","SAT_AVG","PCTFLOAN","UGDS"
3015300,"EHOVE Career Center","Milan","OH","44846",1,0,8616,0.7167,0.46545,6496,10405,18259,1036.5,0.5048,302
267810,"Bryant & Stratton College-Cleveland","Cleveland","OH","44115",3,0,15459,0.7167,0.0667,10250,8792,16438,1036.5,0.9458,538
3700300,"Regency Beauty Institute-Cleveland","Willoughby","OH","44094",3,0,12025,0.7167,0.46545,9500,8792,21745,1036.5,0.8232,86
2117300,"Great Oaks Institute of Technology and Career Development","Cincinnati","OH","45241",1,0,9050,0.7167,0.46545,7600,12676,18259,1036.5,0.5852,289
1032300,"Hannah E Mullins School of Practical Nursing","Salem","OH","44460-2906",1,0,5179,1,0.46545,9416.5,11757,18259,1036.5,0.4766,77
1099300,"Hobart Institute of Welding Technology","Troy","OH","45373-2400",2,0,8852,0.7167,0.46545,6197,8792,22853,1036.5,0.4084,285
2196300,"O C Collins Career Center","Chesapeake","OH","45619-0000",1,0,6193,0.7167,0.46545,9499,6226,18259,1036.5,0.6045,407
2158500,"Ohio Business College-Sheffield","Sheffield Village","OH","44035-0701",3,0,8078,0.7167,0.46545,10189,8792,17065,1036.5,0.9512,415
2158501,"Ohio Business College-Sandusky","Sandusky","OH","44870-5871",3,0,9657,0.7167,0.46545,10189,8792,15579,1036.5,0.9291,387
2210800,"Medina County Career Center","Medina","OH","44256",1,0,6407,0.7167,0.46545,9833,10961,18259,1036.5,0,105
307500,"Methodist Theological School in Ohio","Delaware","OH","43015-3211",2,0,6992,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
2263700,"Miami Valley Career Technology Center","Clayton","OH","45315",1,0,15281,0.7167,0.46545,6919,8945,18259,1036.5,0.4368,407
4051326,"Brown Mackie College-North Canton","Canton","OH","44718",3,0,9368,0.7167,0.3613,12136.5,8792,19734,1036.5,0.7233,563
308500,"Notre Dame College","Cleveland","OH","44121-4293",2,0,12208,0.9024,0.387,12750,8792,18114,943,0.7526,1792
486100,"University of Northwestern Ohio","Lima","OH","45805",2,0,8963,0.7167,0.6153,14000,8792,17346,1036.5,0.7909,4104
2052000,"Kaplan College-Dayton","Dayton","OH","45439",3,0,10094,0.7167,0.46545,9321,8792,21276,1036.5,0.5853,404
953100,"The Spa School","Columbus","OH","43214",3,0,15789,0.7167,0.46545,7389,8792,16240,1036.5,0.5882,61
2301400,"Ohio Valley College of Technology","East Liverpool","OH","43920-9585",3,0,13456,0.7167,0.46545,10170,8792,12994,1036.5,0.9378,183
2336700,"Cuyahoga Valley Career Center","Brecksville","OH","44141-1296",1,0,10832,1,0.46545,9500,19249,18259,1036.5,0.6906,106
1001700,"Payne Theological Seminary","Wilberforce","OH","45384",2,0,8465,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
2337700,"Professional Skills Institute","Maumee","OH","43537",3,0,8564,0.4824,0.46545,14099,8792,26960,1036.5,0.8581,311
2190700,"Fortis College-Centerville","Centerville","OH","45459-2712",3,0,8820,0.7167,0.7104,14060.5,8792,20185,1036.5,0.817,2802
311600,"University of Rio Grande","Rio Grande","OH","45674",2,0,6423,0.7167,0.434,10250,8792,26627,1036.5,0.6983,1419
994200,"Shawnee State University","Portsmouth","OH","45662",1,0,5893,0.7167,0.2693,11000,14850,18259,1036.5,0.7268,4110
3007900,"Gallipolis Career College","Gallipolis","OH","45631-2600",3,0,5435,0.7167,0.46545,14375,8792,17414,1036.5,0.9853,105
4051307,"Brown Mackie College-Cincinnati","Cincinnati","OH","45215-1107",3,0,8863,0.7167,0.3026,12136.5,8792,19114,1036.5,0.7152,1045
4051308,"Brown Mackie College-Akron","Akron","OH","44320",3,0,10416,0.7167,0.2712,12136.5,8792,18619,1036.5,0.7128,694
3726300,"Ohio Mid-Western College","Cincinnati","OH","45246",2,0,7443,0.7167,0,6335,8792,16318,1036.5,0.9325,139
312100,"Tiffin University","Tiffin","OH","44883",2,0,6222,0.3856,0.461,12033,8792,25502,969,0.7577,3309
2582900,"Kaplan Career Institute-Cleveland","Brooklyn","OH","44129-6810",3,0,8484,0.7167,0.46545,9332,8792,25158,1036.5,0.3422,281
3475400,"Tri-State Bible College","South Point","OH","45680",2,0,6145,0.7167,0.46545,9833,8792,18259,1036.5,0.5833,59
2304700,"Tri-Rivers Career Center","Marion","OH","43302-8914",1,0,6843,0.7167,0.46545,6334,16166,18259,1036.5,0.5489,158
304400,"Trinity Lutheran Seminary","Columbus","OH","43209-2334",2,0,5776,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
312200,"United Theological Seminary","Dayton","OH","45426-2308",2,0,11794,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
406000,"Winebrenner Theological Seminary","Findlay","OH","45840",2,0,9903,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
3030800,"American Broadcasting School-Oklahoma City","Oklahoma City","OK","73115",3,0,13891,0.7167,0.46545,6402,8792,13256,1036.5,0.5122,24
2597400,"Pontotoc Technology Center","Ada","OK","74820",1,0,6795,0.7167,0.46545,9833,5771,18259,1036.5,0,117
2238500,"Central State Beauty Academy","Oklahoma City","OK","73162-6007",3,0,13256,0.7167,0.46545,5500,8792,14743,1036.5,0.6629,104
1026600,"Hillsdale Free Will Baptist College","Moore","OK","73160",2,0,9394,0.4331,0.5119,10125,8792,16711,899,0.6169,195
316400,"Oklahoma Baptist University","Shawnee","OK","74804",2,0,9145,0.5646,0.546,12000,8792,15474,1098,0.5045,1882
2306801,"Platt College-Central OKC","Oklahoma City","OK","73128-1112",3,0,9472,0.7167,0.46545,9500,8792,18626,1036.5,0.8923,200
2184400,"Standard Beauty College of Oklahoma","Sand Springs","OK","74063-0759",3,0,7944,0.7167,0.46545,6569.5,8792,14810,1036.5,0.5191,83
3783400,"Abdill Career College Inc","Medford","OR","97504-7137",3,0,12436,0.7167,0.46545,9500,8792,21353,1036.5,0.8346,80
2311000,"Paul Mitchell the School-Portland","Portland","OR","97205",3,0,5511,0.7167,0.46545,9833,8792,18259,1036.5,0,88
2104900,"Sumner College","Portland","OR","97219",3,0,8665,0.7167,0.46545,14783,8792,18035,1036.5,0.6056,263
2159700,"New Hope Christian College-Eugene","Eugene","OR","97405",2,0,14942,0.3,0.3636,9500,8792,13628,1036.5,0.6712,179
907900,"Everest College-Portland","Portland","OR","97204-2296",3,0,12116,0.7167,0.46545,9500,8792,22236,1036.5,0.7968,227
717800,"Western Seminary","Portland","OR","97215-3367",2,0,11063,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
2234200,"Keystone Technical Institute","Harrisburg","PA","17112-1012",3,0,11991,0.7167,0.46545,7965,8792,14991,1036.5,0.7206,313
2144000,"The Vision Academy","Allentown","PA","18109-1629",3,0,10007,0.7167,0.46545,12416,8792,14860,1036.5,0.9444,59
2206200,"Magnolia School","Ambler","PA","19002",3,0,8579,0.7167,0.46545,10640.5,8792,17730,1036.5,0.4924,106
267000,"Baptist Bible College & Seminary of Pennsylvania","Clarks Summit","PA","18411-1250",2,0,10008,0.8576,0.4969,13000,8792,17883,1016,0.5092,606
2323000,"Biblical Theological Seminary","Hatfield","PA","19440",2,0,8828,0.7167,0.46545,8257,8792,18259,1036.5,0.5926,432.5
972100,"Bradford School","Pittsburgh","PA","15219",3,0,13066,0.8844,0.46545,11996,8792,16786,1036.5,0.9419,439
2544300,"Butler Beauty Academy","Butler","PA","16001",3,0,9512,0.7167,0.46545,8028,8792,16440,1036.5,0.4487,52
3899300,"Calvary Baptist Theological Seminary","Lansdale","PA","19446-4797",2,0,7935,0.7167,0.46545,2500,8792,18259,1036.5,0.5926,432.5
488900,"Cambria-Rowe Business College-Johnstown","Johnstown","PA","15902",3,0,8217,0.7167,0.46545,12000,8792,13589,1036.5,0.8217,142
2289800,"Kaplan Career Institute-Franklin Mills","Philadelphia","PA","19154",3,0,9421,0.7167,0.46545,9500,8792,21478,1036.5,0.3353,718
653400,"Citizens School of Nursing","New Kensington","PA","15068-6525",2,0,4721,0.7167,0.46545,12000,8792,18259,1036.5,0.9063,181
653700,"Conemaugh Valley Memorial Hospital","Johnstown","PA","15905-4398",2,0,7791,1,0.46545,12000,8792,18259,1036.5,0.6901,231
918600,"Dean Institute of Technology","Pittsburgh","PA","15226-1197",3,0,8718,0.7167,0.46545,8708,8792,20419,1036.5,0.8323,163
2068300,"Douglas Education Center","Monessen","PA","15062",3,0,9749,0.7167,0.46545,12000,8792,27384,1036.5,0.6873,271
489300,"Du Bois Business College-Du Bois","Du Bois","PA","15801",3,0,8493,0.7167,0.46545,13000,8792,15285,1036.5,0.8,122
709100,"Everest Institute-Pittsburgh","Pittsburgh","PA","15222-1320",3,0,9627,0.7167,0.46545,9500,8792,18000,1036.5,0.6348,600
817806,"Empire Beauty School-Lebanon","Lebanon","PA","17042",3,0,9881,0.7167,0.46545,6837,8792,14478,1036.5,0.6719,31
1054205,"Empire Beauty School-York","York","PA","17402",3,0,9640,0.7167,0.46545,6392.5,8792,14627,1036.5,0.627,135
817804,"Empire Beauty School-Williamsport","Williamsport","PA","17701",3,0,8958,0.7167,0.46545,6837,8792,14164,1036.5,0.6512,46
966400,"Empire Beauty School-Lehigh Valley","Whitehall","PA","18052",3,0,9599,0.7167,0.46545,5781,8792,14270,1036.5,0.6,142
1260601,"Empire Beauty School-Gwinnett","Lawrenceville","GA","30044-3045",3,0,9835,0.7167,0.46545,8100,8792,13990,1036.5,0.7215,169
1054200,"Empire Beauty School-Wyoming Valley","Moosic","PA","18507",3,0,9389,0.7167,0.46545,6392.5,8792,14052,1036.5,0.5673,182
757307,"Empire Beauty School-Warminster","Warminster","PA","18974",3,0,9207,0.7167,0.46545,6569,8792,14459,1036.5,0.5496,74
817803,"Empire Beauty School-Harrisburg","Harrisburg","PA","17109",3,0,9395,0.7167,0.46545,6837,8792,14265,1036.5,0.5985,164
1054203,"Empire Beauty School-Reading","Reading","PA","19605",3,0,9296,0.7167,0.46545,6392.5,8792,14961,1036.5,0.5775,104
326300,"Evangelical Theological Seminary","Myerstown","PA","17067-1222",2,0,10144,0.7167,0.46545,6499,8792,18259,1036.5,0.5926,432.5
3667300,"Faith Theological Seminary","Baltimore","MD","21212-2624",2,0,5995,0.7167,0.3143,9833,8792,18259,1036.5,0.0385,236
2079414,"Empire Beauty School-Laurel Springs","Laurel Springs","NJ","08021-5602",3,0,9316,0.7167,0.46545,7000,8792,14984,1036.5,0.7328,141
2079407,"Empire Beauty School-NE Philadelphia","Philadelphia","PA","19154",3,0,9936,0.7167,0.46545,7000,8792,15160,1036.5,0.5739,211
743600,"Kaplan Career Institute-Pittsburgh","Pittsburgh","PA","15222",3,0,9465,0.7167,0.46545,9500,8792,18273,1036.5,0.6365,557
2289700,"Jolie Hair and Beauty Academy-Wilkes-Barre","Wilkes Barre","PA","18702",3,0,12675,0.7167,0.46545,6861,8792,13373,1036.5,0.6642,193
844100,"Anthem Institute-Springfield","Springfield","PA","19064",3,0,7716,0.7167,0.46545,9449.5,8792,24931,1036.5,0.9072,223
2544302,"Kittanning Beauty School","Kittanning","PA","16201",3,0,6035,0.7167,0.46545,8028,8792,18403,1036.5,0.5122,19
328300,"Lackawanna College","Scranton","PA","18509-3206",2,0,12494,0.7167,0.46545,9500,8792,14977,1036.5,0.7812,1313
328500,"Lancaster Bible College","Lancaster","PA","17601-5036",2,0,12076,0.5813,0.6952,12000,8792,18616,982,0.667,1212
328600,"Lancaster Theological Seminary","Lancaster","PA","17603-2897",2,0,9557,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
777900,"Lansdale School of Business","North Wales","PA","19454-4114",3,0,9536,0.7167,0.46545,6333,8792,16889,1036.5,0.7849,382
2253900,"Berks Technical Institute","Wyomissing","PA","19610-1168",3,0,13163,0.7167,0.46545,9500,8792,15359,1036.5,0.8606,976
793807,"Lincoln Technical Institute-Allentown","Allentown","PA","18104-9889",3,0,12329,0.7167,0.46545,10861,8792,19304,1036.5,0.8251,568
730305,"Lincoln Technical Institute-Philadelphia","Philadelphia","PA","19136",3,0,13538,0.7167,0.46545,10182,8792,15128,1036.5,0.7956,273
329100,"Lutheran Theological Seminary at Gettysburg","Gettysburg","PA","17325-1795",2,0,6974,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
329200,"Lutheran Theological Seminary at Philadelphia","Philadelphia","PA","19119-1794",2,0,8650,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
329400,"Manor College","Jenkintown","PA","19046-3399",2,0,13185,0.455,0.46545,12000,8792,19354,830,0.5432,816
856800,"Vet Tech Institute","Pittsburgh","PA","15222-3400",3,0,12236,0.7167,0.46545,13616,8792,15286,1036.5,0.9199,385
3109100,"Metropolitan Career Center Computer Technology Institute","Philadelphia","PA","19110",2,0,10030,0.8462,0.46545,11993,8792,26809,1036.5,0.9878,96
491001,"Kaplan Career Institute-Philadelphia","Philadelphia","PA","19104",3,0,7175,0.7167,0.46545,9500,8792,22161,1036.5,0.6835,749
2183000,"Orleans Technical Institute","Philadelphia","PA","19114-1014",2,0,7779,0.7951,0.46545,7521,8792,15907,1036.5,0.5329,548
2119300,"Pennsylvania Academy of Cosmetology Arts and Sciences-Johnstown","Johnstown","PA","15904-1499",3,0,9243,0.7167,0.46545,8496,8792,15026,1036.5,0.6629,53
1099800,"Pennsylvania Institute of Technology","Media","PA","19063-4098",2,0,10041,0.7167,0.46545,8615,8792,14103,1036.5,0.7667,743
944900,"Pennco Tech-Bristol","Bristol","PA","19007",3,0,14136,0.7167,0.46545,9496,8792,14967,1036.5,0.6987,551
2330600,"Pennsylvania Gunsmith School","Pittsburgh","PA","15202-2637",3,0,6899,0.7167,0.46545,12000,8792,20103,1036.5,0.4522,75
3766300,"Cortiva Institute-Pennsylvania School of Muscle Therapy","King of Prussia","PA","19406",3,0,8757,0.7167,0.46545,6861,8792,16853,1036.5,0.5811,112
1191900,"Beaver Falls Beauty Academy","Beaver Falls","PA","15010-4208",3,0,11161,0.7167,0.46545,7400,8792,18266,1036.5,0.7627,49
1171500,"Joseph F McCloskey School of Nursing at Schuylkill Health","Pottsville","PA","17901",2,0,4202,0.7167,0.46545,14000,8792,18259,1036.5,0.8852,64
656500,"Reading Hospital School of Health Sciences","Reading","PA","19611",2,0,11807,0.281,0.46545,12975.5,8792,18249,957,0.7239,367
778100,"Kaplan Career Institute-Broomall","Broomall","PA","19008",3,0,9188,0.7167,0.46545,8759,8792,19870,1036.5,0.2072,510
1205000,"Rosedale Technical Institute","Pittsburgh","PA","15205-9791",2,0,5812,0.7167,0.46545,12395,8792,22485,1036.5,0.7409,684
657700,"University of Pittsburgh Medical Center-Shadyside School of Nursing","Pittsburgh","PA","15232",2,0,9732,0.8387,0.46545,12000,8792,26757,930,0.7097,346
1292900,"South Hills Beauty Academy Inc","Pittsburgh","PA","15216",3,0,14968,0.7167,0.46545,4750,8792,17476,1036.5,0.7716,92
1326300,"South Hills School of Business & Technology","State College","PA","16801-4516",3,0,8992,0.9634,0.46545,14501,8792,19017,1036.5,0.8723,662
2206300,"Stroudsburg School of Cosmetology","Stroudsburg","PA","18360-1720",3,0,9726,0.7167,0.46545,9593.5,8792,14219,1036.5,0.5,44
3010800,"Fortis Institute-Erie","Erie","PA","16506-1013",3,0,10502,0.7167,0.46545,11484,8792,20149,1036.5,0.7514,851
2129000,"Triangle Tech Inc-Greensburg","Greensburg","PA","15601-3304",3,0,12455,0.7167,0.46545,12000,8792,15769,1036.5,0.7576,171
2174400,"Triangle Tech Inc-Dubois","DuBois","PA","15840",3,0,13509,0.7167,0.46545,12000,8792,17715,1036.5,0.8081,184
2061000,"Venus Beauty Academy","Sharon Hill","PA","19079",3,0,6084,0.7167,0.46545,7250,8792,17060,1036.5,0.5078,112
658300,"Western Pennsylvania Hospital School of Nursing","Pittsburgh","PA","15224",2,0,9143,0.1296,0.46545,12000,8792,14536,1036.5,0.6479,95
339300,"Westminster Theological Seminary","Glenside","PA","19038",2,0,8991,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
1164702,"Sanford-Brown Institute-Cranston","Cranston","RI","2920",3,0,9061,0.7167,0.46545,9500,8792,18259,1036.5,0.2266,125
3080000,"Newport School of Hairdressing-Main Campus","Pawtucket","RI","2860",3,0,7473,0.7167,0.46545,6804,8792,18259,1036.5,0.6119,36
1260608,"Empire Beauty School-Warwick","Warwick","RI","2886",3,0,9376,0.7167,0.46545,8100,8792,15094,1036.5,0.7256,88
341700,"Allen University","Columbia","SC","29204",2,0,10235,0.7167,0.2286,13250,8792,14047,1036.5,0.8869,651
342100,"Bob Jones University","Greenville","SC","29614-0001",3,0,10434,0.8241,0.6127,12500,8792,16814,1070,0.3931,2755
492400,"Forrest College","Anderson","SC","29624-2405",3,0,9165,0.7167,0.46545,9500,8792,17794,1036.5,0.9265,135
2341100,"Kenneth Shuler School of Cosmetology and Nails-Columbia","Columbia","SC","29210",3,0,10154,0.7167,0.46545,6333,8792,15871,1036.5,0.5098,83
343700,"Lenoir-Rhyne University-Lutheran Theological Southern Seminary","Columbia","SC","29203-5898",2,0,13374,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
343800,"Medical University of South Carolina","Charleston","SC","29425",1,0,16041,0.7167,0.46545,3000,8792,18259,1036.5,0.8824,205
343900,"Morris College","Sumter","SC","29150-3599",2,0,10596,0.7167,0.2644,13200,8792,13214,1036.5,0.9291,822
344100,"North Greenville University","Tigerville","SC","29688-1892",2,0,6361,0.5791,0.5464,12000,8792,15138,1137,0.4719,2068
344900,"University of South Carolina-Aiken","Aiken","SC","29801",1,0,5206,0.5122,0.4212,13750,11363,18259,973,0.5839,2956
345000,"University of South Carolina-Beaufort","Bluffton","SC","29909",1,0,6420,0.7304,0.2689,11000,13874,18259,932,0.6089,1716
345500,"Voorhees College","Denmark","SC","29042",2,0,7971,0.5051,0.3303,13761,8792,15349,1036.5,0.8841,536
345900,"Black Hills State University","Spearfish","SD","57799-9500",1,0,6118,0.8924,0.3347,13575,13407,18259,993,0.5873,3156
346300,"Dakota State University","Madison","SD","57042-1799",1,0,6380,0.8297,0.4733,12500,14431,18259,1010,0.4321,1743
405700,"National American University-Rapid City","Rapid City","SD","57701-2823",3,0,12449,0.7167,0.1746,10490.5,8792,18343,1036.5,0.7789,1913
405600,"Sioux Falls Seminary","Sioux Falls","SD","57105",2,0,8906,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
346600,"Northern State University","Aberdeen","SD","57401-7198",1,0,4979,0.9334,0.4853,12821,14387,18259,1030,0.4196,1758
1017000,"Western Dakota Technical Institute","Rapid City","SD","57703-4018",1,0,5560,0.7167,0.46545,7894,11309,18259,1036.5,0.7389,1004
1046000,"American Baptist College","Nashville","TN","37207-9980",2,0,11366,0.7167,0.5,14250,8792,23898,1036.5,0.7611,141
353600,"Bryan College-Dayton","Dayton","TN","37321-7000",2,0,8672,0.3762,0.6154,9722,8792,14928,1053,0.4577,1209
2188300,"Pentecostal Theological Seminary","Cleveland","TN","37320-3330",2,0,8568,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
2157100,"Concorde Career College-Memphis","Memphis","TN","38137-0132",3,0,7468,1,0.46545,9500,8792,19159,1036.5,0.5581,1313
2204200,"Chattanooga College Medical Dental and Technical Careers","Chattanooga","TN","37411-3742",3,0,11660,0.7167,0.46545,9890,8792,19709,1036.5,0.9091,220
3001800,"Welch College","Nashville","TN","37205-0117",2,0,9381,0.7167,0.4576,13000,8792,17016,1036.5,0.4937,270
349400,"Hiwassee College","Madisonville","TN","37354-4001",2,0,9932,0.5836,0.0838,7000,8792,15126,863,0.4496,222
2153100,"Paul Mitchell the School-Nashville","Antioch","TN","37013",3,0,11627,0.7167,0.46545,9833,8792,13785,1036.5,0.5879,168
350400,"Martin Methodist College","Pulaski","TN","38478-2799",2,0,9363,0.7167,0.4279,10750,8792,15276,1036.5,0.6213,1144
1052900,"Memphis Theological Seminary","Memphis","TN","38104-4395",2,0,11521,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
998200,"Victory University","Memphis","TN","38111-1375",3,0,8154,0.9547,0.0541,9500,8792,19900,1036.5,0.6499,2456
778300,"Middle Tennessee School of Anesthesia Inc","Madison","TN","37115",2,0,14889,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
793803,"Lincoln College of Technology-Nashville","Nashville","TN","37206",3,0,15637,0.7167,0.46545,10861,8792,14949,1036.5,0.757,1856
352500,"Tennessee Wesleyan College","Athens","TN","37303",2,0,10090,0.713,0.4444,14500,8792,12576,1006,0.6667,1068
352400,"Tennessee Temple University","Chattanooga","TN","37404",2,0,7629,0.7843,0.1897,10001,8792,15003,878,0.9395,704
494700,"West Tennessee Business College","Jackson","TN","38301",3,0,13274,0.7167,0.46545,8628,8792,12577,1036.5,0.82,212
354100,"Angelo State University","San Angelo","TX","76909",1,0,6454,0.8049,0.2975,11773,12716,18259,965,0.5526,5430
2521200,"Arlington Career Institute","Grand Prairie","TX","75050",3,0,9751,0.7167,0.46545,9498,8792,20234,1036.5,0.7212,235
494900,"Baylor College of Medicine","Houston","TX","77030-3498",2,0,9419,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
3026500,"Remington College-Dallas Campus","Garland","TX","75041",2,0,9984,0.7805,0.6283,9500,8792,23170,1036.5,0.5294,904
2144800,"Vet Tech Institute of Houston","Houston","TX","77027",3,0,11566,0.6525,0.46545,11164,8792,14546,1036.5,0.8205,196
1293000,"Charles and Sues School of Hair Design","Bryan","TX","77802",3,0,13905,0.7167,0.46545,9500,8792,14799,1036.5,0.6901,19
694100,"Dallas Christian College","Dallas","TX","75234-7299",2,0,11221,0.5516,0.3023,14250,8792,18630,930,0.7239,316
1076100,"Dallas Institute of Funeral Service","Dallas","TX","75227-4314",2,0,5776,0.7167,0.46545,7666,8792,17795,1036.5,0.7949,114
356200,"Dallas Theological Seminary","Dallas","TX","75204",2,0,8812,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
356400,"East Texas Baptist University","Marshall","TX","75670-1498",2,0,12202,0.7362,0.3333,11411,8792,17932,957,0.722,1132
357600,"Houston Baptist University","Houston","TX","77074-3298",2,0,13381,0.7318,0.4388,12500,8792,19784,1075,0.5765,2165
357500,"Howard Payne University","Brownwood","TX","76801-2794",2,0,11845,0.5382,0.4196,12275,8792,17678,953,0.6664,1059
357700,"Huston-Tillotson University","Austin","TX","78702-2795",2,0,13782,0.4589,0.2606,12498,8792,17868,780,0.8382,924
358100,"Lamar University","Beaumont","TX","77705",1,0,6771,0.7682,0.346,12500,16109,18259,974,0.5438,9175
793804,"Lincoln College of Technology-Grand Prairie","Grand Prairie","TX","75052",3,0,13050,0.7167,0.46545,10861,8792,18338,1036.5,0.7258,867
661200,"Covenant School of Nursing and Allied Health","Lubbock","TX","79407",2,0,4518,0.7167,0.46545,13000,8792,18259,1036.5,0.6117,310
3035300,"Southern Careers Institute-Austin","Austin","TX","78704",3,0,8054,0.7167,0.46545,8507,8792,27157,1036.5,0.6169,316
2261300,"Everest Institute-San Antonio","San Antonio","TX","78213",3,0,9288,0.7167,0.46545,9500,8792,21868,1036.5,0.4736,493
359500,"Oblate School of Theology","San Antonio","TX","78216-6693",2,0,8814,0.7167,0.46545,9833,8792,18259,1036.5,0.5926,432.5
1301600,"Ogle School Hair Skin Nails-Arlington","Arlington","TX","76013-7400",3,0,12048,0.7167,0.46545,7917,8792,16399,1036.5,0.7787,212
2230500,"Ogle School Hair Skin Nails-Ft Worth","Fort Worth","TX","76132-3638",3,0,11930,0.7167,0.46545,7917,8792,16678,1036.5,0.7399,223
360200,"Paul Quinn College","Dallas","TX","75241",2,0,14259,0.9858,0.049,9500,8792,13197,775,0.8698,243
946607,"Kaplan College-McAllen","McAllen","TX","78503-1625",3,0,10791,0.7167,0.46545,9392,8792,20534,1036.5,0.3379,538
2548800,"South Texas Vo-Tech Institute","Weslaco","TX","78596",3,0,10480,0.7167,0.46545,9625,8792,27740,1036.5,0.7855,316
2549400,"South Texas Vocational Technical Institute-McAllen","McAllen","TX","78501",3,0,10460,0.7167,0.46545,9500,8792,25949,1036.5,0.6905,351
2218300,"Southwest School of Business and Technical Careers-San Antonio","San Antonio","TX","78221-0138",3,0,7599,0.7167,0.46545,6126,8792,17340,1036.5,0.9167,230
362500,"Sul Ross State University","Alpine","TX","79832",1,0,5807,0.522,0.2851,10250,11064,18259,865,0.5858,2000
1001900,"University of Texas Southwestern Medical Center","Dallas","TX","75390-9096",1,0,8740,0.7167,0.46545,9833,8792,18259,1036.5,0.0909,10
363800,"Texas College","Tyler","TX","75702",2,0,9444,0.7167,0.1455,9500,8792,16201,1036.5,0.9444,945
976800,"University of North Texas Health Science Center","Fort Worth","TX","76107-2699",1,0,9766,0.7167,0.46545,2668,8792,18259,1036.5,0.5926,432.5
2312200,"Texas School of Business-North Campus","Houston","TX","77073",3,0,7907,0.7167,0.46545,9344,8792,22052,1036.5,0.4894,418
2254800,"Texas Vocational Schools Inc","Victoria","TX","77901-5625",3,0,14246,0.7167,0.46545,4354,8792,14095,1036.5,0.6364,55
1067400,"Texas Tech University Health Sciences Center","Lubbock","TX","79430",1,0,7986,0.7167,0.46545,12500,8792,18259,1036.5,0.5732,1346
2362000,"Universal Technical Institute of Texas Inc.","Houston","TX","77073",3,0,10405,0.7167,0.46545,13563,8792,18030,1036.5,0.5981,2097
366300,"Wayland Baptist University","Plainview","TX","79072",2,0,8331,0.9862,0.332,12500,8792,15137,940,0.42,4246
2556800,"Paul Mitchell the School-Salt Lake City","Holiday","UT","84117",3,0,8154,0.7167,0.46545,9791,8792,16323,1036.5,0.4688,265
2178500,"Eagle Gate College-Murray","Murray","UT","84123-6965",3,0,8722,0.7167,0.3906,13353,8792,19957,1036.5,0.9275,284
2298500,"Everest College-Salt Lake City","West Valley City","UT","84119-2632",3,0,10375,0.7167,0.4444,9500,8792,19867,1036.5,0.6444,404
367401,"Stevens-Henager College of Business-Provo","Orem","UT","84058",2,0,13159,0.7167,0.2906,10500,8792,21551,1036.5,0.7979,351
3127500,"Advanced Technology Institute","Virginia Beach","VA","23462",3,0,11184,0.9034,0.46545,14177.5,8792,19692,1036.5,0.3761,824
267811,"Bryant & Stratton College-Virginia Beach","Virginia Beach","VA","23462",3,0,12797,0.7167,0.122,10250,8792,14309,1036.5,0.7822,728
267812,"Bryant & Stratton College-Richmond","North Chesterfield","VA","23235",3,0,12224,0.7167,0.16,10250,8792,16057,1036.5,0.8895,906
371100,"Ferrum College","Ferrum","VA","24088-9000",2,0,13814,0.7411,0.3181,11250,8792,16858,868,0.9026,1506
926700,"Everest College-Newport News","Newport News","VA","23606",3,0,9809,0.7167,0.46545,9500,8792,18779,1036.5,0.661,525
2175800,"Lynchburg General Hospital School of Nursing","Lynchburg","VA","24501",2,0,9100,0.7167,0.46545,7454,8792,18259,1036.5,0.2635,144
2111600,"Danville Regional Medical Center School of Health Professions","Danville","VA","24541",3,0,8960,0.7167,0.46545,9833,8792,18259,1036.5,0.4259,23
372600,"American National University","Salem","VA","24153",3,0,6904,0.7167,0.271,14000,8792,19835,1036.5,0.7535,1804
2320900,"Tidewater Tech-Trades","Norfolk","VA","23502",3,0,11195,0.7167,0.46545,9500,8792,23100,1036.5,0.5851,310
1274400,"Southside Regional Medical Center Professional Schools","Petersburg","VA","23803-5133",3,0,9954,0.6,0.46545,12535,8792,18259,1036.5,0.6378,63
499200,"Miller-Motte Technical College-Lynchburg","Lynchburg","VA","24502",3,0,12670,0.7167,0.46545,10935.5,8792,18389,1036.5,0.8649,472
